,u10 Ensembl ID,u10 weight,u102540 Ensembl ID,u102540 weight,u11150 Ensembl ID,u11150 weight,u202260 Ensembl ID,u202260 weight,u39566 Ensembl ID,u39566 weight,u134800 Ensembl ID,u134800 weight,u102324 Ensembl ID,u102324 weight
0,ENSMMUG00000056618.1,0.42725329659999484,ENSMMUG00000060506.1,0.5950794062767377,ENSMMUG00000065375.1,0.7393950673128626,ENSMMUG00000010528.4,1.7198084420729818,ENSMMUG00000007240.4,1.3267221205390491,ENSMMUG00000017936.4,0.8943256623208964,ENSMMUG00000063314.1,1.2459906158404521
1,ENSMMUG00000051078.1,0.32902238395323485,ENSMMUG00000054927.1,0.45365392200412247,ENSMMUG00000062154.1,0.27467911374608434,ENSMMUG00000046639.2,1.6956869499799796,ENSMMUG00000060377.1,1.2496712439248527,ENSMMUG00000049479.1,0.7757190496822163,ENSMMUG00000042245.2,1.2005746025045132
2,ENSMMUG00000019302.4,0.30984517014731694,ENSMMUG00000010860.4,0.34549645377637755,ENSMMUG00000008678.4,0.2650101408088954,ENSMMUG00000063208.1,1.392800267281982,ENSMMUG00000055257.1,1.2439132409090994,ENSMMUG00000062072.1,0.7651998887704399,ENSMMUG00000057850.1,1.0981504832205953
3,ENSMMUG00000016670.4,0.29810675894929906,ENSMMUG00000050854.1,0.3219427416924054,ENSMMUG00000051307.1,0.2530016919367337,ENSMMUG00000020608.4,1.3480417129540743,ENSMMUG00000064658.1,1.2042333445054458,ENSMMUG00000062408.1,0.7649326805847485,ENSMMUG00000022366.4,1.0048541628521026
4,ENSMMUG00000050458.1,0.29156162098622607,ENSMMUG00000041006.2,0.30565318659300605,ENSMMUG00000060294.1,0.2495226502771823,ENSMMUG00000052442.1,1.3240354559879515,ENSMMUG00000014822.4,1.123155134344883,ENSMMUG00000061849.1,0.6917718045366336,ENSMMUG00000051607.1,0.9819108199326481
5,ENSMMUG00000065375.1,0.2693240277116259,ENSMMUG00000018070.4,0.2918260283382681,ENSMMUG00000050580.1,0.24920343381076077,ENSMMUG00000064952.1,1.2652542727230363,ENSMMUG00000051165.1,0.9821059435390833,ENSMMUG00000012477.4,0.6735429674102215,ENSMMUG00000051696.1,0.9281038442589122
6,ENSMMUG00000054927.1,0.24389988639744292,ENSMMUG00000042368.2,0.288468959285183,ENSMMUG00000061670.1,0.22114032181822516,ENSMMUG00000049383.1,1.2543998252413269,ENSMMUG00000023685.4,0.9677587931334575,ENSMMUG00000051373.1,0.6544852352397007,ENSMMUG00000051714.1,0.9277141322802079
7,ENSMMUG00000022083.4,0.22774646158736356,ENSMMUG00000004314.4,0.28180911807786774,ENSMMUG00000006169.4,0.20573939549168488,ENSMMUG00000002656.4,1.23806460461174,ENSMMUG00000009111.4,0.9392688118998999,ENSMMUG00000007614.4,0.639616524558331,ENSMMUG00000057161.1,0.8926440000412856
8,ENSMMUG00000058419.1,0.22612946276580873,ENSMMUG00000055156.1,0.2816359694721159,ENSMMUG00000008101.4,0.1990471443023277,ENSMMUG00000001835.4,1.219577202756689,ENSMMUG00000052156.1,0.9362417110719992,ENSMMUG00000064743.1,0.6178221291629445,ENSMMUG00000047449.2,0.8855383972053297
9,ENSMMUG00000060294.1,0.22349007009344493,ENSMMUG00000058015.1,0.27246418392160676,ENSMMUG00000020482.4,0.1925407503850235,ENSMMUG00000056299.1,1.1947683813560597,ENSMMUG00000050280.1,0.9122714939033112,ENSMMUG00000008481.4,0.6154468488475344,ENSMMUG00000029310.3,0.8762848597612614
10,ENSMMUG00000052338.1,0.2209566327152436,ENSMMUG00000051944.1,0.2641048079239592,ENSMMUG00000048420.2,0.19230914903697102,ENSMMUG00000021192.4,1.191428117773269,ENSMMUG00000062747.1,0.9060819428143945,ENSMMUG00000006861.4,0.6051622354412909,ENSMMUG00000018853.3,0.8761349481281192
11,ENSMMUG00000055482.1,0.21808173629844615,ENSMMUG00000018265.4,0.2525802825362137,ENSMMUG00000011047.4,0.1919570000638138,ENSMMUG00000000153.4,1.168978311929556,ENSMMUG00000017788.4,0.8810782228029872,ENSMMUG00000009283.4,0.6019829151313463,ENSMMUG00000053318.1,0.8752154626971624
12,ENSMMUG00000055722.1,0.21627993287185948,ENSMMUG00000018226.4,0.25133057362999867,ENSMMUG00000019414.4,0.18586570872197486,ENSMMUG00000019359.4,1.1554500959148184,ENSMMUG00000050031.1,0.8753082152113949,ENSMMUG00000001260.4,0.5990532242741966,ENSMMUG00000011782.4,0.865631711288279
13,ENSMMUG00000060506.1,0.21496742694181692,ENSMMUG00000012002.4,0.2427954184324275,ENSMMUG00000051078.1,0.182943909959267,ENSMMUG00000004677.3,1.1491106940911744,ENSMMUG00000060191.1,0.8577338338994325,ENSMMUG00000054405.1,0.5964368715934384,ENSMMUG00000018932.4,0.8551421519584778
14,ENSMMUG00000020803.4,0.21069640177022636,ENSMMUG00000060113.1,0.2342207312478656,ENSMMUG00000060522.1,0.17619076766367392,ENSMMUG00000064575.1,1.1428440653948904,ENSMMUG00000057532.1,0.8475797115444842,ENSMMUG00000061008.1,0.5745103584691119,ENSMMUG00000016517.4,0.8503820660771195
15,ENSMMUG00000020746.4,0.20862465137134875,ENSMMUG00000050897.1,0.23383066141895298,ENSMMUG00000007176.4,0.17605506098527443,ENSMMUG00000051625.1,1.1401189549243187,ENSMMUG00000049691.1,0.8293913703982172,ENSMMUG00000064902.1,0.5735844285103732,ENSMMUG00000029062.3,0.8154905259715256
16,ENSMMUG00000049993.1,0.2077616904652879,ENSMMUG00000064723.1,0.22594967767658686,ENSMMUG00000058961.1,0.17461174464818782,ENSMMUG00000008199.4,1.129429932539788,ENSMMUG00000001952.4,0.8224210058595792,ENSMMUG00000056723.1,0.5734010149647493,ENSMMUG00000012661.4,0.8136163704952559
17,ENSMMUG00000013038.4,0.2057860915404446,ENSMMUG00000062117.1,0.2192026885872512,ENSMMUG00000060086.1,0.17186346218704737,ENSMMUG00000004351.4,1.1253216384786373,ENSMMUG00000053194.1,0.8213238703311146,ENSMMUG00000049788.1,0.5725947134048848,ENSMMUG00000004409.4,0.7967027147581859
18,ENSMMUG00000016880.4,0.2008925185317527,ENSMMUG00000059034.1,0.21757147644857258,ENSMMUG00000039139.2,0.1708359663383068,ENSMMUG00000002936.4,1.1179234051208016,ENSMMUG00000059972.1,0.8133539196096154,ENSMMUG00000061370.1,0.5665065220647745,ENSMMUG00000011951.4,0.7957067443239175
19,ENSMMUG00000004890.4,0.19999150245100777,ENSMMUG00000049735.1,0.21738426776132483,ENSMMUG00000007192.4,0.16924070852291584,ENSMMUG00000057474.1,1.117836877400353,ENSMMUG00000051604.1,0.7981273055405445,ENSMMUG00000052825.1,0.5659455806215155,ENSMMUG00000010544.4,0.7953504059624168
20,ENSMMUG00000015442.4,0.19277615003250706,ENSMMUG00000003240.4,0.21395790623140015,ENSMMUG00000015089.4,0.16880150796167243,ENSMMUG00000055251.1,1.1158722954372406,ENSMMUG00000065214.1,0.7704546588890999,ENSMMUG00000054844.1,0.5593373686753007,ENSMMUG00000020914.4,0.7910857813899722
21,ENSMMUG00000008164.4,0.18963265557512732,ENSMMUG00000060973.1,0.2119478176345794,ENSMMUG00000023623.4,0.16688599495819786,ENSMMUG00000001380.4,1.09708094559136,ENSMMUG00000023751.4,0.759414309279185,ENSMMUG00000012911.4,0.5505076410172949,ENSMMUG00000054965.1,0.7737313795310029
22,ENSMMUG00000005917.4,0.18880253766733848,ENSMMUG00000052945.1,0.21150247811375664,ENSMMUG00000060301.1,0.16359225347484022,ENSMMUG00000000974.4,1.075960835344578,ENSMMUG00000013997.4,0.7580204196511727,ENSMMUG00000012618.4,0.5498279642596173,ENSMMUG00000064016.1,0.7612796640793306
23,ENSMMUG00000054531.1,0.1881430815823171,ENSMMUG00000021984.4,0.21067686243727374,ENSMMUG00000054429.1,0.16280115229042222,ENSMMUG00000064138.1,1.0660350411855861,ENSMMUG00000014230.3,0.7482448587776034,ENSMMUG00000055581.1,0.5494491425351422,ENSMMUG00000000180.4,0.7434088678412963
24,ENSMMUG00000018070.4,0.1877031019871232,ENSMMUG00000063784.1,0.20649651378910197,ENSMMUG00000063707.1,0.16253439796538946,ENSMMUG00000052221.1,1.0198089163626458,ENSMMUG00000001060.4,0.7462046304365478,ENSMMUG00000021928.4,0.5480216032766146,ENSMMUG00000013494.4,0.739324701338311
25,ENSMMUG00000017878.4,0.18547748522096816,ENSMMUG00000055035.1,0.2048929545751267,ENSMMUG00000062789.1,0.1594792210164842,ENSMMUG00000065268.1,1.0151758987154085,ENSMMUG00000061584.1,0.7372957043005652,ENSMMUG00000009602.4,0.547715237259624,ENSMMUG00000064452.1,0.73726478929828
26,ENSMMUG00000054650.1,0.18470425311243957,ENSMMUG00000006868.4,0.20371198139347205,ENSMMUG00000003464.4,0.158471359990661,ENSMMUG00000051871.1,1.0080834572300228,ENSMMUG00000005463.4,0.7341298519768558,ENSMMUG00000011563.4,0.5459582348401948,ENSMMUG00000051486.1,0.7366065210640067
27,ENSMMUG00000052700.1,0.18157284087661127,ENSMMUG00000040456.2,0.20270494339552933,ENSMMUG00000050149.1,0.15780686160264562,ENSMMUG00000052055.1,1.0028479153789909,ENSMMUG00000065341.1,0.7285226885772693,ENSMMUG00000011567.4,0.5442463688708145,ENSMMUG00000039515.2,0.7353764165728055
28,ENSMMUG00000058615.1,0.18125224667993717,ENSMMUG00000016096.4,0.19621679255199873,ENSMMUG00000023761.4,0.1560928096588505,ENSMMUG00000049338.1,0.9988119844675835,ENSMMUG00000061961.1,0.722996410516152,ENSMMUG00000015809.4,0.5441050012577529,ENSMMUG00000063685.1,0.7307554056756854
29,ENSMMUG00000008941.4,0.18117376017701406,ENSMMUG00000002657.4,0.19462953174720532,ENSMMUG00000000124.4,0.15539791747521042,ENSMMUG00000008423.4,0.9979557722217831,ENSMMUG00000062119.1,0.7215664134584979,ENSMMUG00000062522.1,0.5305408918977453,ENSMMUG00000023764.4,0.7250421878816855
30,ENSMMUG00000007395.4,0.17969498079384624,ENSMMUG00000014784.4,0.19295279165822657,ENSMMUG00000061487.1,0.15501004530792464,ENSMMUG00000060550.1,0.9961942938280935,ENSMMUG00000054335.1,0.7156053424655042,ENSMMUG00000054469.1,0.5267550861765479,ENSMMUG00000050685.1,0.7240497617473246
31,ENSMMUG00000022515.4,0.1792179017710626,ENSMMUG00000054481.1,0.18728472873476282,ENSMMUG00000023161.4,0.15192552723499195,ENSMMUG00000014757.4,0.9954893456386231,ENSMMUG00000062571.1,0.7108934344693881,ENSMMUG00000061153.1,0.521738006389919,ENSMMUG00000053348.1,0.7227095545603828
32,ENSMMUG00000059692.1,0.1776960226070104,ENSMMUG00000023353.4,0.18687606918631275,ENSMMUG00000005701.4,0.15168609133892136,ENSMMUG00000000446.4,0.9921806744200286,ENSMMUG00000018799.4,0.7089441389778065,ENSMMUG00000022535.4,0.5177806910894683,ENSMMUG00000014293.4,0.7174571057821781
33,ENSMMUG00000056203.1,0.1766922525398943,ENSMMUG00000013804.4,0.18498338763215103,ENSMMUG00000012661.4,0.14811663673998512,ENSMMUG00000015438.4,0.9805024227083787,ENSMMUG00000002114.4,0.7039642226948933,ENSMMUG00000004982.4,0.5081779726369868,ENSMMUG00000064708.1,0.7163283676866081
34,ENSMMUG00000061433.1,0.1755279499586371,ENSMMUG00000051053.1,0.1842183022571946,ENSMMUG00000006156.4,0.14569209220428803,ENSMMUG00000058517.1,0.9784653601115049,ENSMMUG00000015971.4,0.7020174591112922,ENSMMUG00000044861.2,0.5055537529878459,ENSMMUG00000053055.1,0.7158735748520763
35,ENSMMUG00000050962.1,0.17420340755617741,ENSMMUG00000049582.1,0.18298460289725507,ENSMMUG00000054405.1,0.1444577270623959,ENSMMUG00000053460.1,0.9782669018522135,ENSMMUG00000059358.1,0.695336302538911,ENSMMUG00000009275.4,0.5054437785828148,ENSMMUG00000054952.1,0.705125663849459
36,ENSMMUG00000065273.1,0.1737109492829593,ENSMMUG00000058452.1,0.17827231432927312,ENSMMUG00000015733.4,0.14435095650332053,ENSMMUG00000056950.1,0.9739297434905858,ENSMMUG00000011670.4,0.6903789192029401,ENSMMUG00000054650.1,0.4971408734513707,ENSMMUG00000022166.4,0.6992895059446722
37,ENSMMUG00000031200.3,0.1736670327217914,ENSMMUG00000017255.4,0.17563284953478955,ENSMMUG00000047189.2,0.1427288146436937,ENSMMUG00000054972.1,0.9359364495695295,ENSMMUG00000010763.4,0.6831151719348243,ENSMMUG00000057310.1,0.4905170303172819,ENSMMUG00000058665.1,0.6929056592357916
38,ENSMMUG00000051944.1,0.1722421972842324,ENSMMUG00000059213.1,0.1729821691818806,ENSMMUG00000001485.4,0.14219234658680524,ENSMMUG00000050835.1,0.9330358757853012,ENSMMUG00000052645.1,0.6695269270599971,ENSMMUG00000000713.4,0.48998643136200853,ENSMMUG00000063640.1,0.6757942124502557
39,ENSMMUG00000023305.4,0.1716392300966287,ENSMMUG00000004571.4,0.1726700350368166,ENSMMUG00000058750.1,0.141357359404569,ENSMMUG00000049976.1,0.9244725437178527,ENSMMUG00000052550.1,0.667560118736676,ENSMMUG00000057790.1,0.48685535692135473,ENSMMUG00000050318.1,0.6741223303963642
40,ENSMMUG00000015297.4,0.1715101580416551,ENSMMUG00000055727.1,0.1714942300294234,ENSMMUG00000041727.2,0.13952776625897942,ENSMMUG00000004477.4,0.9244630527358878,ENSMMUG00000056546.1,0.6644605374380735,ENSMMUG00000052473.1,0.4854906337391156,ENSMMUG00000021051.4,0.6666805589836241
41,ENSMMUG00000051173.1,0.17131817913020222,ENSMMUG00000052700.1,0.17136096272144682,ENSMMUG00000015809.4,0.13736544915128512,ENSMMUG00000057798.1,0.9195899331736452,ENSMMUG00000051475.1,0.6614801771961405,ENSMMUG00000050585.1,0.48355297276440157,ENSMMUG00000061477.1,0.6662012080030947
42,ENSMMUG00000050192.1,0.1707378239715519,ENSMMUG00000060402.1,0.16926494594819885,ENSMMUG00000052136.1,0.13674695428303837,ENSMMUG00000051371.1,0.8982913840085069,ENSMMUG00000008945.4,0.6614695557798903,ENSMMUG00000002564.4,0.4800143742767995,ENSMMUG00000001247.4,0.6656981055231076
43,ENSMMUG00000037672.2,0.16978682468384856,ENSMMUG00000010367.4,0.16907863452715655,ENSMMUG00000048737.2,0.1363149310705214,ENSMMUG00000020987.4,0.8955680459802715,ENSMMUG00000017715.4,0.656658008715173,ENSMMUG00000047016.2,0.476410140503896,ENSMMUG00000002347.3,0.6646176502828787
44,ENSMMUG00000023761.4,0.16784288288417934,ENSMMUG00000011593.4,0.16894905087373016,ENSMMUG00000057475.1,0.13616365295344823,ENSMMUG00000051996.1,0.8860722924473826,ENSMMUG00000005177.4,0.6553825726787891,ENSMMUG00000052080.1,0.4730202294468598,ENSMMUG00000015056.4,0.6612119959444231
45,ENSMMUG00000059162.1,0.16782330272035426,ENSMMUG00000007627.3,0.16856996032095267,ENSMMUG00000031944.3,0.13412206701646118,ENSMMUG00000001952.4,0.8818798392921913,ENSMMUG00000064867.1,0.6541553144993325,ENSMMUG00000054024.1,0.4712450023105528,ENSMMUG00000023244.4,0.6574575950641334
46,ENSMMUG00000053983.1,0.1675660805629491,ENSMMUG00000054072.1,0.168376103493762,ENSMMUG00000063858.1,0.1304001048053136,ENSMMUG00000056106.1,0.8814104189489644,ENSMMUG00000052873.1,0.6535984081272109,ENSMMUG00000043096.2,0.4665880415751265,ENSMMUG00000017833.4,0.6554412320555366
47,ENSMMUG00000016017.4,0.16697131870279458,ENSMMUG00000060048.1,0.1677509390196417,ENSMMUG00000053632.1,0.12849573680229592,ENSMMUG00000062323.1,0.8798051742172732,ENSMMUG00000020537.4,0.6534225266171053,ENSMMUG00000056408.1,0.45862540796642154,ENSMMUG00000059168.1,0.6550750780455147
48,ENSMMUG00000060742.1,0.16119537618605237,ENSMMUG00000040771.2,0.16769107733312744,ENSMMUG00000050569.1,0.12824445462723033,ENSMMUG00000019351.4,0.8773099693877117,ENSMMUG00000062165.1,0.6465952987310569,ENSMMUG00000023812.4,0.457194508364568,ENSMMUG00000021329.4,0.6549956965739012
49,ENSMMUG00000012710.4,0.15948098076782047,ENSMMUG00000037684.2,0.16521155593883668,ENSMMUG00000018043.4,0.12489887357138088,ENSMMUG00000007126.4,0.8726579448626293,ENSMMUG00000049636.1,0.6445528221690827,ENSMMUG00000059213.1,0.4567454754384622,ENSMMUG00000000663.4,0.6548169307658263
50,ENSMMUG00000011221.4,0.1592908717715024,ENSMMUG00000064857.1,0.16519431358397996,ENSMMUG00000050854.1,0.12427676044496049,ENSMMUG00000012117.4,0.8684513333173356,ENSMMUG00000013473.4,0.6421711906815647,ENSMMUG00000063272.1,0.45570762325785213,ENSMMUG00000056429.1,0.6545244372709905
51,ENSMMUG00000054404.1,0.1592461240063939,ENSMMUG00000006399.4,0.16415327288299963,ENSMMUG00000008784.4,0.12273929788994203,ENSMMUG00000054781.1,0.8667855064836774,ENSMMUG00000017631.4,0.6392080757513177,ENSMMUG00000020697.4,0.4552178374198711,ENSMMUG00000059217.1,0.6532671462683222
52,ENSMMUG00000040456.2,0.1574264224892172,ENSMMUG00000019302.4,0.16335816871526784,ENSMMUG00000000359.4,0.12250540570006249,ENSMMUG00000057302.1,0.8635944613093179,ENSMMUG00000061650.1,0.638173602614047,ENSMMUG00000003356.4,0.45515411626711555,ENSMMUG00000047409.2,0.6519514700342532
53,ENSMMUG00000006973.4,0.15698278686734368,ENSMMUG00000050226.1,0.16016957448966404,ENSMMUG00000064262.1,0.12052504107646952,ENSMMUG00000063633.1,0.861392356589672,ENSMMUG00000019068.3,0.6347174938525372,ENSMMUG00000007192.4,0.45179458317807974,ENSMMUG00000021688.4,0.6512921678591199
54,ENSMMUG00000017291.4,0.15539546991890293,ENSMMUG00000016668.4,0.1592893889484382,ENSMMUG00000006594.4,0.12049390630624378,ENSMMUG00000057532.1,0.860012650970747,ENSMMUG00000011761.4,0.6340450259148804,ENSMMUG00000046124.2,0.44791029756786294,ENSMMUG00000016556.4,0.6497774873196885
55,ENSMMUG00000064723.1,0.15215225961106077,ENSMMUG00000008687.4,0.15808415356285,ENSMMUG00000060110.1,0.12048829545681825,ENSMMUG00000000297.4,0.8594252896167954,ENSMMUG00000054776.1,0.6326555085810464,ENSMMUG00000005917.4,0.447513172284702,ENSMMUG00000019665.4,0.6400122845012928
56,ENSMMUG00000053737.1,0.15180187797290237,ENSMMUG00000007290.4,0.15781747822275066,ENSMMUG00000058465.1,0.11991496514375777,ENSMMUG00000002433.4,0.8470325257675796,ENSMMUG00000062047.1,0.6316888761962469,ENSMMUG00000020733.4,0.4469153878994521,ENSMMUG00000054440.1,0.6397796779026786
57,ENSMMUG00000060973.1,0.1516402764488537,ENSMMUG00000020448.4,0.15635200890254788,ENSMMUG00000003486.4,0.11935899166610543,ENSMMUG00000055133.1,0.8464863107997411,ENSMMUG00000011553.4,0.6209429757953279,ENSMMUG00000052501.1,0.4414258055552607,ENSMMUG00000007730.4,0.6391031194578874
58,ENSMMUG00000008723.4,0.149539172899256,ENSMMUG00000003221.4,0.152768850033208,ENSMMUG00000012751.4,0.1190316711360342,ENSMMUG00000015949.4,0.8459496478410986,ENSMMUG00000064889.1,0.6197771304951283,ENSMMUG00000021935.4,0.44041830992762987,ENSMMUG00000062419.1,0.6329432874314647
59,ENSMMUG00000007627.3,0.14942979939108958,ENSMMUG00000054667.1,0.15094072449034107,ENSMMUG00000057388.1,0.11776972297614872,ENSMMUG00000042218.2,0.8442391177847675,ENSMMUG00000060145.1,0.6133510473539482,ENSMMUG00000058252.1,0.43961907111116727,ENSMMUG00000061260.1,0.6329070708950238
60,ENSMMUG00000054108.1,0.14738353310316712,ENSMMUG00000022128.4,0.15092530034771287,ENSMMUG00000059062.1,0.11741101238668189,ENSMMUG00000019180.4,0.8425565339974745,ENSMMUG00000053535.1,0.612719463730879,ENSMMUG00000011410.4,0.43820331369188453,ENSMMUG00000051051.1,0.6244095062177847
61,ENSMMUG00000017322.4,0.14697542579126702,ENSMMUG00000049915.1,0.1498052923253423,ENSMMUG00000020102.4,0.11576926427607319,ENSMMUG00000023099.4,0.8418587268467762,ENSMMUG00000023350.4,0.6114123826261549,ENSMMUG00000042343.2,0.43782341416233184,ENSMMUG00000056141.1,0.6229100257300675
62,ENSMMUG00000055440.1,0.14680307273640467,ENSMMUG00000017943.4,0.1466262841050934,ENSMMUG00000048414.2,0.11488542457441858,ENSMMUG00000059371.1,0.8258793195959075,ENSMMUG00000063049.1,0.6114102203454538,ENSMMUG00000052546.1,0.4370834511836782,ENSMMUG00000051703.1,0.6196794658490415
63,ENSMMUG00000057900.1,0.14509268461642535,ENSMMUG00000044861.2,0.14594364213724903,ENSMMUG00000065316.1,0.11441003671244696,ENSMMUG00000064663.1,0.8241108082534917,ENSMMUG00000016578.4,0.6012537631341995,ENSMMUG00000053334.1,0.43635789400422703,ENSMMUG00000000245.4,0.6169028618975105
64,ENSMMUG00000054137.1,0.14325993651002375,ENSMMUG00000059633.1,0.14484451663358547,ENSMMUG00000010367.4,0.11373052455254488,ENSMMUG00000006420.4,0.817726172767408,ENSMMUG00000061720.1,0.5997879788488241,ENSMMUG00000037684.2,0.43633162811085735,ENSMMUG00000061676.1,0.6156054836244542
65,ENSMMUG00000059847.1,0.14294343969787954,ENSMMUG00000059950.1,0.14297449004434373,ENSMMUG00000014107.4,0.11356184489310615,ENSMMUG00000059071.1,0.8177032365047336,ENSMMUG00000008793.4,0.5988986539509892,ENSMMUG00000019726.4,0.4345673852292312,ENSMMUG00000004168.4,0.614043576290725
66,ENSMMUG00000032156.3,0.14147203206219852,ENSMMUG00000019149.4,0.14265534380183326,ENSMMUG00000002244.4,0.11320390843501897,ENSMMUG00000022919.4,0.8173661372710486,ENSMMUG00000055219.1,0.5950461693799897,ENSMMUG00000064694.1,0.431050435791381,ENSMMUG00000005270.4,0.6063996562970922
67,ENSMMUG00000020079.4,0.14109742174455522,ENSMMUG00000022006.4,0.14215977528394433,ENSMMUG00000064857.1,0.11154640503445173,ENSMMUG00000004540.4,0.8173599414946082,ENSMMUG00000010033.4,0.5944961008437992,ENSMMUG00000013557.4,0.43055337079811973,ENSMMUG00000055643.1,0.5968188898940954
68,ENSMMUG00000050318.1,0.14054196856972054,ENSMMUG00000012710.4,0.14186029636183006,ENSMMUG00000049915.1,0.11054862462665561,ENSMMUG00000003909.4,0.8149165643393291,ENSMMUG00000004048.3,0.5917459759626233,ENSMMUG00000062621.1,0.4281155562439466,ENSMMUG00000052455.1,0.5965280063267829
69,ENSMMUG00000005001.4,0.1389512888527769,ENSMMUG00000009475.4,0.14182399254635264,ENSMMUG00000022922.4,0.10954481721036631,ENSMMUG00000053768.1,0.8144469985558891,ENSMMUG00000062830.1,0.5886402313092078,ENSMMUG00000064663.1,0.4241570805301345,ENSMMUG00000046684.2,0.594907379592626
70,ENSMMUG00000048737.2,0.13807741617978292,ENSMMUG00000021928.4,0.1409629472399845,ENSMMUG00000012305.4,0.1088818306062483,ENSMMUG00000056998.1,0.8129634202819827,ENSMMUG00000054120.1,0.5857169682122068,ENSMMUG00000061594.1,0.42248942698418074,ENSMMUG00000005663.4,0.5887163991124077
71,ENSMMUG00000058798.1,0.1375680415828291,ENSMMUG00000055640.1,0.1394909891642682,ENSMMUG00000004415.4,0.10836325513220724,ENSMMUG00000056952.1,0.8121378819248722,ENSMMUG00000020467.4,0.5779495799786026,ENSMMUG00000009238.4,0.42025469787094116,ENSMMUG00000063858.1,0.5852661672611955
72,ENSMMUG00000003634.4,0.13607607127242768,ENSMMUG00000007856.3,0.13919487449770274,ENSMMUG00000006399.4,0.10813574455627603,ENSMMUG00000004175.4,0.8115258298142678,ENSMMUG00000061466.1,0.5779377615509684,ENSMMUG00000015329.4,0.4178302768018083,ENSMMUG00000016814.4,0.5843618119406094
73,ENSMMUG00000059034.1,0.1348874454346415,ENSMMUG00000017449.4,0.13658092475652336,ENSMMUG00000051944.1,0.10798290195238587,ENSMMUG00000054379.1,0.8071276730998289,ENSMMUG00000051332.1,0.5744540885440549,ENSMMUG00000056744.1,0.41585533493791677,ENSMMUG00000051284.1,0.5836465643104625
74,ENSMMUG00000014305.4,0.1335634147438765,ENSMMUG00000052510.1,0.13640145449637495,ENSMMUG00000006088.4,0.10776692734767387,ENSMMUG00000055752.1,0.8042389274725755,ENSMMUG00000009278.4,0.570985665807526,ENSMMUG00000016556.4,0.41526104983381246,ENSMMUG00000049784.1,0.5828250630499777
75,ENSMMUG00000000262.4,0.1335634147438765,ENSMMUG00000019684.4,0.13527554622477395,ENSMMUG00000065193.1,0.10727878323739877,ENSMMUG00000060712.1,0.8020462871844626,ENSMMUG00000003238.4,0.5699024561178336,ENSMMUG00000049993.1,0.4093596563490724,ENSMMUG00000052566.1,0.5799029547752349
76,ENSMMUG00000045298.2,0.1332430547055469,ENSMMUG00000013919.4,0.13518239921624123,ENSMMUG00000016668.4,0.10702334883872787,ENSMMUG00000049884.1,0.7967259370288556,ENSMMUG00000051365.1,0.566584206497182,ENSMMUG00000018070.4,0.40628706698626443,ENSMMUG00000022221.4,0.5780180812330922
77,ENSMMUG00000008710.4,0.13242173320836895,ENSMMUG00000012580.4,0.1340460810326045,ENSMMUG00000017546.4,0.1068810357469649,ENSMMUG00000050208.1,0.7942712515001075,ENSMMUG00000008385.4,0.5626001312464637,ENSMMUG00000023471.4,0.4062143273421343,ENSMMUG00000031527.3,0.5757908755885742
78,ENSMMUG00000020448.4,0.13153197032755737,ENSMMUG00000005352.4,0.1338316164116856,ENSMMUG00000054048.1,0.10487158493752044,ENSMMUG00000008761.4,0.7917149166821618,ENSMMUG00000003015.4,0.5592644562767644,ENSMMUG00000018981.4,0.4032457596529201,ENSMMUG00000000912.4,0.5755776859610022
79,ENSMMUG00000057845.1,0.13112736365571673,ENSMMUG00000058465.1,0.1336771266446032,ENSMMUG00000058787.1,0.10422263240702767,ENSMMUG00000054160.1,0.7897706421406413,ENSMMUG00000017014.4,0.5567167529301281,ENSMMUG00000017123.3,0.4015080618812048,ENSMMUG00000052094.1,0.5751994654207065
80,ENSMMUG00000062154.1,0.12922631418011105,ENSMMUG00000006715.4,0.13331485642792615,ENSMMUG00000020823.4,0.10230929080101438,ENSMMUG00000023569.4,0.7876179623486296,ENSMMUG00000014450.4,0.5532840642656538,ENSMMUG00000056206.1,0.40075289327241087,ENSMMUG00000057031.1,0.5728479453107705
81,ENSMMUG00000047189.2,0.12900734979895698,ENSMMUG00000063120.1,0.13269830183561795,ENSMMUG00000018319.4,0.1021504611494118,ENSMMUG00000010176.4,0.7824183776956803,ENSMMUG00000023099.4,0.5518540206162066,ENSMMUG00000020448.4,0.40012643516530216,ENSMMUG00000056332.1,0.565894311001716
82,ENSMMUG00000013722.4,0.12814669315900984,ENSMMUG00000039317.2,0.13252887348189088,ENSMMUG00000015580.4,0.1012355388130903,ENSMMUG00000057994.1,0.7818584281662656,ENSMMUG00000060305.1,0.5496534400633943,ENSMMUG00000009111.4,0.39877601299294035,ENSMMUG00000008828.4,0.5649756510098305
83,ENSMMUG00000061719.1,0.12798516830900003,ENSMMUG00000050443.1,0.13227119272133894,ENSMMUG00000055975.1,0.10050256372246835,ENSMMUG00000002593.4,0.7792553455776791,ENSMMUG00000004347.4,0.5490394852710019,ENSMMUG00000057849.1,0.3982980072718604,ENSMMUG00000064475.1,0.5630071302262063
84,ENSMMUG00000000439.4,0.1277853181730853,ENSMMUG00000029799.3,0.1319187776414652,ENSMMUG00000022128.4,0.09998482267005734,ENSMMUG00000006035.4,0.7784994961524444,ENSMMUG00000002819.4,0.548788444507368,ENSMMUG00000001485.4,0.3946847133493474,ENSMMUG00000022301.4,0.559321041843888
